datetime_beginning,scenario,noise_std_pct,area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,slack_bus_p_mw,slack_bus_q_mvar,ac_pf_converged,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_sync_condenser_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_oil_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_fuel_storage_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_nuclear_mw,area_2_fuel_oil_mw,area_2_fuel_hydro_mw,area_2_fuel_wind_mw,area_2_fuel_solar_mw,area_2_fuel_storage_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_nuclear_mw,area_3_fuel_oil_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_fuel_storage_mw,area_3_generation_mw,hour_of_day,day_of_week,month_of_year,is_weekend,bus_118_vm_pu,bus_118_va_deg,bus_118_p_injection_mw,bus_118_q_injection_mvar,bus_115_vm_pu,bus_115_va_deg,bus_115_p_injection_mw,bus_115_q_injection_mvar,bus_218_vm_pu,bus_218_va_deg,bus_218_p_injection_mw,bus_218_q_injection_mvar,bus_215_vm_pu,bus_215_va_deg,bus_215_p_injection_mw,bus_215_q_injection_mvar,bus_318_vm_pu,bus_318_va_deg,bus_318_p_injection_mw,bus_318_q_injection_mvar,bus_315_vm_pu,bus_315_va_deg,bus_315_p_injection_mw,bus_315_q_injection_mvar,bus_107_vm_pu,bus_107_va_deg,bus_107_p_injection_mw,bus_107_q_injection_mvar,bus_203_vm_pu,bus_203_va_deg,bus_203_p_injection_mw,bus_203_q_injection_mvar,bus_113_vm_pu,bus_113_va_deg,bus_113_p_injection_mw,bus_113_q_injection_mvar,bus_123_vm_pu,bus_123_va_deg,bus_123_p_injection_mw,bus_123_q_injection_mvar,bus_217_vm_pu,bus_217_va_deg,bus_217_p_injection_mw,bus_217_q_injection_mvar,bus_325_vm_pu,bus_325_va_deg,bus_325_p_injection_mw,bus_325_q_injection_mvar,branch_ab1_p_from_mw,branch_ab1_q_from_mvar,branch_ab1_p_to_mw,branch_ab1_q_to_mvar,branch_ab1_loading_pct,branch_ab2_p_from_mw,branch_ab2_q_from_mvar,branch_ab2_p_to_mw,branch_ab2_q_to_mvar,branch_ab2_loading_pct,branch_ab3_p_from_mw,branch_ab3_q_from_mvar,branch_ab3_p_to_mw,branch_ab3_q_to_mvar,branch_ab3_loading_pct,branch_ca_1_p_from_mw,branch_ca_1_q_from_mvar,branch_ca_1_p_to_mw,branch_ca_1_q_to_mvar,branch_ca_1_loading_pct,branch_cb_1_p_from_mw,branch_cb_1_q_from_mvar,branch_cb_1_p_to_mw,branch_cb_1_q_to_mvar,branch_cb_1_loading_pct,branch_c6_p_from_mw,branch_c6_q_from_mvar,branch_c6_p_to_mw,branch_c6_q_to_mvar,branch_c6_loading_pct,branch_c10_p_from_mw,branch_c10_q_from_mvar,branch_c10_p_to_mw,branch_c10_q_to_mvar,branch_c10_loading_pct,branch_c2_p_from_mw,branch_c2_q_from_mvar,branch_c2_p_to_mw,branch_c2_q_to_mvar,branch_c2_loading_pct,branch_a34_p_from_mw,branch_a34_q_from_mvar,branch_a34_p_to_mw,branch_a34_q_to_mvar,branch_a34_loading_pct,branch_b10_p_from_mw,branch_b10_q_from_mvar,branch_b10_p_to_mw,branch_b10_q_to_mvar,branch_b10_loading_pct,gen_121_nuclear_1_pg_mw,gen_121_nuclear_1_qg_mvar,gen_121_nuclear_1_status,gen_223_steam_3_pg_mw,gen_223_steam_3_qg_mvar,gen_223_steam_3_status,gen_122_wind_1_pg_mw,gen_122_wind_1_qg_mvar,gen_122_wind_1_status,gen_313_cc_1_pg_mw,gen_313_cc_1_qg_mvar,gen_313_cc_1_status,gen_317_wind_1_pg_mw,gen_317_wind_1_qg_mvar,gen_317_wind_1_status,gen_218_cc_1_pg_mw,gen_218_cc_1_qg_mvar,gen_218_cc_1_status,gen_303_wind_1_pg_mw,gen_303_wind_1_qg_mvar,gen_303_wind_1_status,gen_216_steam_1_pg_mw,gen_216_steam_1_qg_mvar,gen_216_steam_1_status,gen_321_cc_1_pg_mw,gen_321_cc_1_qg_mvar,gen_321_cc_1_status,gen_123_steam_3_pg_mw,gen_123_steam_3_qg_mvar,gen_123_steam_3_status
2020-10-21 02:00:00,noise_5pct,5.0,849.468878,828.014656,1191.195862,2868.679396,903.581148,863.119786,1160.376463,2927.077397,2917.486525,48.807128,4.397639,-3.528926,-0.475032,37.129496,-83.558923,1,36.5,38.5,24.9325,25.84425,34.61575,1236.651496,807.22997,400.0,0.0,289.546923,184.058136,0.0,0.0,0.0,331.808242,37.129496,400.0,0.0,80.819069,15.663675,0.0,0.0,865.420482,749.843255,0.0,0.0,0.0,91.644417,0.0,0.0,0.0,841.487672,155.0,770.100474,0.0,0.0,117.083436,168.394461,0.0,0.0,1210.578371,2,2,10,0,1.05,5.617224,-99.253732,7.649393,1.0428,3.974054,-94.484784,-46.111228,1.05,0.872162,-96.746976,-2.38512,1.0437,0.882327,-64.513045,-47.894045,1.05,10.432441,-139.181832,-0.150417,1.0422,8.277582,-132.494417,-32.607387,1.05,-5.288908,-37.257407,-2.656693,1.054963,-4.507539,-52.295662,-10.749664,1.0347,0.0,-41.856206,-99.654123,1.05,1.455993,62.0,-11.251676,1.051099,1.411924,-0.0,-0.0,1.050475,4.971749,-0.0,-0.0,-9.559623,-3.104303,9.594613,-1.635553,5.469945,-23.389652,-17.584824,23.448533,0.96311,5.656255,0.919674,-10.227506,-0.919341,-6.87667,1.955957,-36.280685,-5.596602,36.42724,-15.60962,7.548733,35.805653,-15.871708,-35.652731,-6.93941,7.460143,44.043711,-9.568954,-43.484627,8.17504,24.453382,-61.038801,-135.552132,61.496259,-146.891784,84.406838,-56.232115,13.418682,57.946374,-13.145755,32.237669,-38.699449,-2.225967,38.824268,-12.486459,7.768149,-46.892399,-141.510532,47.154851,-148.574549,81.683279,400.0,-44.911197,1,350.0,-30.176571,1,15.663675,0.0,1,355.0,-53.927517,1,88.10554,0.0,1,0.0,0.0,0,77.412937,0.0,1,155.0,-0.441349,1,355.0,-20.472649,1,0.0,0.0,0
2020-10-21 03:00:00,noise_5pct,5.0,884.300022,818.384829,1226.916399,2929.60125,932.490104,890.933417,1165.786144,2989.209665,2980.4099,50.808656,3.818332,-2.980146,-0.416415,37.001522,-80.272034,1,39.416667,41.833333,25.72975,26.67775,34.7745,1263.801714,810.962242,400.0,0.0,283.030028,222.615916,0.0,0.0,0.0,370.059255,37.001522,400.0,0.0,80.927325,13.045871,0.0,0.0,901.033973,738.742459,0.0,0.0,0.0,93.276654,0.0,0.0,0.0,832.019112,155.0,773.96072,0.0,0.0,108.826049,209.570045,0.0,0.0,1247.356814,3,2,10,0,1.05,5.331522,-103.323476,7.997585,1.0428,3.744395,-98.358985,-45.125841,1.05,0.888778,-95.621806,-2.55467,1.0437,0.890286,-63.702877,-48.186526,1.05,10.376159,-143.355495,-1.487111,1.0422,8.113816,-136.467543,-31.997662,1.05,-5.307087,-38.785089,-0.399355,1.05511,-4.473935,-51.687463,-10.624645,1.0347,0.0,-45.222866,-97.027192,1.05,1.419188,66.059255,-10.607966,1.051098,1.418669,-0.0,-0.0,1.050458,4.625441,-0.0,-0.0,-10.164306,-3.033484,10.203804,-1.68977,5.772689,-23.585734,-17.555586,23.645425,0.939952,5.683219,-0.193454,-10.075834,0.19367,-7.029192,1.91956,-37.604395,-5.405912,37.761826,-15.712036,7.790508,37.18798,-15.9957,-37.023045,-6.719322,7.710895,49.260809,-9.819312,-48.56491,8.952098,27.245913,-62.236492,-135.321974,62.712701,-146.607315,84.576047,-59.737512,14.669459,61.676018,-13.537713,34.250966,-37.348961,-2.437666,37.465205,-12.339541,7.513328,-46.342239,-141.629494,46.598444,-148.597809,81.592925,400.0,-45.053735,1,350.0,-30.290476,1,13.045871,0.0,1,355.0,-51.233754,1,117.839769,0.0,1,0.0,0.0,0,88.637178,0.0,1,155.0,-1.272221,1,355.0,-20.434397,1,0.0,0.0,0
2020-10-21 04:00:00,noise_5pct,5.0,924.273103,983.629973,1181.988282,3089.891358,1010.403266,974.822918,1201.85068,3187.076864,3139.751476,49.860118,0.842609,-2.761337,2.296107,34.051462,-76.683051,1,43.5,46.916667,27.88125,29.19075,35.8525,1302.573164,891.958735,400.0,0.0,277.185211,268.034366,0.0,0.0,0.0,408.4933,34.051462,400.0,0.0,85.726496,10.251599,0.0,0.0,938.522858,739.079864,170.0,0.0,0.0,90.724438,0.0,0.0,0.0,999.804301,155.0,687.907273,0.0,0.0,100.734277,257.782767,0.0,0.0,1201.424317,4,2,10,0,1.05,5.367307,-107.994015,8.556046,1.0428,3.768203,-102.805114,-43.882745,1.05,2.32368,55.070603,-21.597662,1.0437,0.940938,-82.364594,-39.658483,1.05,9.002914,-138.105999,-3.3019,1.0422,7.435493,-131.470276,-47.604103,1.05,-6.483658,-40.538294,3.021377,1.052959,-6.2707,-62.123998,-12.769933,1.0347,0.0,-51.889721,-94.195594,1.05,2.008637,104.4933,-13.358221,1.050998,2.264959,-0.0,-0.0,1.050489,4.800694,-0.0,-0.0,-2.859909,-3.604324,2.863554,-1.246391,2.504007,-24.833603,-17.368863,24.898624,0.7932,5.857712,-6.737704,-9.03443,6.741843,-8.039932,2.146706,-35.136357,-5.760274,35.273825,-15.519707,7.34039,37.432464,-16.017438,-37.265358,-6.68021,7.755323,66.436608,-8.873517,-65.204788,10.036633,36.136399,-56.79617,-136.805004,57.191007,-146.148905,83.150424,-66.570744,14.094081,68.929758,-11.387815,37.666213,-38.644544,-2.234597,38.769008,-12.480508,7.757782,-53.951754,-140.173849,54.301398,-147.763352,82.712907,400.0,-44.97256,1,350.0,-26.791452,1,10.251599,0.0,1,355.0,-58.644489,1,94.500355,0.0,1,170.0,1.871404,1,154.546969,0.0,1,155.0,1.973298,1,332.907273,-23.399781,1,0.0,0.0,0
2020-10-21 05:00:00,noise_5pct,5.0,1053.105727,1070.341123,1341.380698,3464.827548,1103.123454,1065.441524,1315.904777,3484.469755,3523.500009,58.672461,10.587981,-6.453978,-3.607811,43.812343,-68.790127,1,49.0,53.083333,30.43825,31.9025,39.25125,1480.349488,966.347466,400.0,0.0,341.287583,335.515472,0.0,0.0,0.0,543.98959,43.812343,400.0,0.0,81.063421,8.207288,0.0,0.0,1077.072641,781.359899,170.0,0.0,0.0,134.383819,0.0,0.0,0.0,1085.743718,155.0,752.535123,0.0,0.0,125.840344,327.308184,0.0,0.0,1360.683651,5,2,10,0,1.05,5.549965,-123.04709,9.64699,1.0428,4.055186,-117.134918,-40.545636,1.05,2.615825,44.93909,-20.017958,1.0437,1.092893,-80.658614,-36.391091,1.05,9.618105,-156.729745,1.623985,1.0422,7.781675,-149.199186,-44.501619,1.05,-7.624738,-46.188848,8.877869,1.051711,-6.971675,-67.600492,-13.895657,1.0347,0.0,-54.108014,-88.743709,1.05,2.688457,155.0,-14.333821,1.050962,2.603804,-0.0,-0.0,1.050369,4.482993,-0.0,-0.0,-7.581372,-1.519285,7.603581,-3.254494,4.493793,-28.576187,-16.802078,28.658966,0.359595,6.407613,1.982749,-10.176154,-1.982151,-6.923839,1.974765,-44.541947,-4.382595,44.762792,-16.220849,9.068794,40.934136,-16.322482,-40.734373,-6.113919,8.393987,85.930313,-9.44192,-83.879126,13.756645,46.577807,-61.799276,-136.022311,62.269346,-144.778529,83.733802,-81.559854,20.190335,85.149902,-12.765377,46.391364,-36.209182,-2.615419,36.318429,-12.214661,7.29856,-57.894481,-139.263724,58.298826,-147.324068,83.38969,400.0,-45.126758,1,350.0,-24.397721,1,8.207288,0.0,1,355.0,-48.447837,1,93.889126,0.0,1,170.0,5.520005,1,204.995408,0.0,1,155.0,6.732214,1,355.0,-21.502879,1,0.0,0.0,0
2020-10-21 06:00:00,noise_5pct,5.0,1071.546911,1048.07084,1280.9254,3400.543152,1128.154379,1045.254211,1401.558051,3574.966641,3453.065047,52.521895,-4.177726,-0.817148,5.290163,28.849434,-68.749846,1,72.333333,74.166667,31.1295,31.29825,41.81,1226.870475,723.849434,400.0,0.0,404.051599,422.582683,275.710856,0.0,0.0,451.000459,28.849434,400.0,0.0,80.278755,11.899358,111.856649,0.0,1083.884654,678.303386,170.0,0.0,0.0,175.766478,0.0,42.084234,0.0,1066.154097,97.56663,525.0,0.0,0.0,148.006367,410.683324,121.769973,0.0,1303.026295,6,2,10,0,1.05,4.492937,-123.344693,10.225901,1.0428,2.978304,-119.186095,-40.156522,1.05,2.374888,47.541197,-20.19154,1.0437,0.957403,-22.434508,-43.361305,1.05,6.640056,-149.66602,-4.291756,1.0422,5.585453,-142.47486,-57.041099,1.05,-7.743969,-46.997672,11.526069,1.052065,-7.483711,-66.193948,-13.606534,1.0347,0.0,-38.264206,-89.05284,1.05,2.099181,147.000459,-13.695867,1.050884,2.249622,-0.0,-0.0,1.050573,4.331097,-0.0,-0.0,-3.245338,-2.91886,3.249443,-1.925956,2.375431,-25.239192,-17.30793,25.306009,0.745736,5.915457,-4.010744,-9.251415,4.012249,-7.840594,1.920646,-28.228731,-6.725122,28.317549,-14.949904,6.099353,33.518894,-15.662554,-33.384849,-7.299586,7.047186,68.810686,-7.878862,-67.501837,9.321476,37.228086,-59.488387,-137.37893,59.921283,-145.012565,83.154495,-73.85512,15.476332,76.749155,-10.736923,41.655156,-36.449718,-2.577976,36.560424,-12.241083,7.343861,-54.499313,-140.236926,54.856664,-146.93704,82.49751,400.0,-45.242848,1,350.0,-25.313606,1,11.899358,0.0,1,355.0,-62.42405,1,131.776549,0.0,1,170.0,4.815062,1,210.302967,0.0,1,155.0,1.980512,1,170.0,-5.55261,1,0.0,0.0,0
2020-10-21 07:00:00,noise_5pct,5.0,1027.01569,1026.231371,1411.946717,3465.193778,1137.673182,1086.974658,1493.522619,3718.170459,3515.739763,50.545985,-4.25818,-0.818636,5.1292,33.02409,-77.703486,1,79.833333,66.833333,31.392,32.546,44.5495,942.393311,33.02409,400.0,0.0,405.012851,527.425967,1207.883545,0.0,0.0,257.642773,33.02409,400.0,0.0,84.68897,9.99162,255.25879,0.0,1040.606243,684.750538,0.0,0.0,0.0,185.53114,0.0,171.504268,0.0,1041.785946,0.0,0.0,0.0,0.0,134.79274,517.434346,781.120488,0.0,1433.347574,7,2,10,0,1.05,5.567885,-94.516303,7.688062,1.0428,3.759115,-114.232973,-41.458355,1.05,0.038869,-119.907034,0.649416,1.0437,0.280234,24.076635,-54.2149,1.05,6.020119,-164.974827,-3.723001,1.0422,5.965408,-157.048109,-62.721151,1.05,-6.933668,-45.044548,9.710086,1.052657,-6.752023,-64.814613,-13.323004,1.0347,0.0,1.421543,-97.162731,1.05,0.452933,-0.0,1.610184,1.051028,0.514864,-0.0,-0.0,1.050793,6.400151,-0.0,-0.0,-2.460178,-3.513114,2.462934,-1.339611,2.334081,-8.543812,-19.717775,8.562473,2.794413,4.153714,-1.776616,-9.76272,1.777037,-7.339661,1.890106,-8.514136,-9.261276,8.522425,-13.069374,2.971919,13.643336,-13.632252,-13.621079,-10.2242,3.673667,87.598597,-8.166079,-85.496692,12.640471,47.133539,-65.150834,-138.436688,65.669189,-143.722371,83.663055,-84.886575,18.492942,88.714778,-10.191046,47.84061,-35.975301,-2.65179,36.083139,-12.188936,7.254525,-54.96689,-140.73098,55.329343,-147.197123,82.597249,400.0,-44.750895,1,350.0,-29.809732,1,9.99162,0.0,1,0.0,0.0,0,142.388552,0.0,1,0.0,0.0,0,285.336478,0.0,1,155.0,-0.368455,1,0.0,0.0,0,0.0,0.0,0
2020-10-21 08:00:00,noise_5pct,5.0,1056.182676,1151.675263,1618.437714,3826.295653,1148.602177,1149.779632,1596.757355,3895.139164,3876.064307,49.768654,-3.539095,-1.21846,4.77887,34.222669,-79.008763,1,62.5,64.916667,31.695,34.42925,47.6315,870.923565,34.222669,400.0,0.0,424.84143,409.658491,1736.418152,0.0,0.0,220.758913,34.222669,400.0,0.0,76.141526,8.441027,329.793554,0.0,1069.357689,650.164652,0.0,0.0,0.0,228.730048,0.0,287.994379,0.0,1166.88908,0.0,0.0,0.0,0.0,119.969857,401.217464,1118.630218,0.0,1639.817539,8,2,10,0,1.05,6.128891,-75.619914,5.504959,1.0428,4.141533,-117.477161,-41.709617,1.05,-0.134661,-134.564162,2.956147,1.0437,0.077685,21.617846,-52.229979,1.05,4.99075,-189.10167,-0.273849,1.0422,4.965039,-180.015704,-53.279224,1.05,-7.389385,-46.323802,11.096816,1.051088,-7.147663,-72.737385,-14.951574,1.0347,0.0,12.160932,-99.020645,1.05,0.562071,-0.0,1.780121,1.050985,0.387813,-0.0,-0.0,1.050892,7.420248,-0.0,-0.0,-2.879558,-2.37792,2.882717,-2.465998,2.062393,-3.544613,-20.400234,3.559108,3.445629,4.002298,4.269658,-10.511534,-4.267653,-6.578414,2.161064,1.384859,-10.413769,-1.384582,-11.983758,2.297805,3.394011,-12.435899,-3.392632,-11.587569,2.455377,28.982773,-4.201804,-28.748321,1.540728,15.824312,-85.429287,-134.333942,86.330318,-144.224002,89.237551,-65.045705,14.7001,67.315192,-12.323019,36.977638,-29.417912,-3.657185,29.489978,-11.453817,6.025942,-61.907867,-139.924764,62.369395,-146.605803,83.787958,400.0,-44.715041,1,350.0,-40.186531,1,8.441027,0.0,1,0.0,0.0,0,135.725575,0.0,1,0.0,0.0,0,164.434775,0.0,1,155.0,2.200194,1,0.0,0.0,0,0.0,0.0,0
2020-10-21 09:00:00,noise_5pct,5.0,1046.924184,1213.209463,1671.313213,3931.44686,1171.165265,1175.350228,1674.746916,4021.262409,3982.26917,50.82231,-0.831953,-1.75073,2.601141,36.053656,-81.92937,1,54.833333,57.5,32.3165,35.195,49.95875,767.306025,36.053656,400.0,0.0,531.50183,246.632435,2000.775224,0.0,0.0,166.698788,36.053656,400.0,0.0,81.662518,5.860037,370.95598,0.0,1061.230978,600.607238,0.0,0.0,0.0,322.385007,0.0,305.575381,0.0,1228.567626,0.0,0.0,0.0,0.0,127.454305,240.772398,1324.243863,0.0,1692.470566,9,2,10,0,1.05,6.642346,-59.727618,3.868001,1.0428,4.495103,-116.447357,-42.928533,1.05,0.033297,-141.753948,4.689796,1.0437,0.142244,59.265919,-53.912889,1.05,3.332846,-195.279754,3.964272,1.0422,3.464192,-185.896943,-43.173731,1.05,-7.964924,-45.917727,10.149048,1.050223,-7.94514,-76.623756,-15.750439,1.0347,0.0,20.159027,-101.765829,1.05,0.691623,-0.0,1.520274,1.050846,0.503126,-0.0,-0.0,1.050879,7.814501,-0.0,-0.0,-0.256992,-2.504038,0.257019,-2.347889,1.3699,-5.138281,-20.184631,5.153592,3.236145,4.025974,4.659311,-10.365756,-4.657041,-6.719964,2.164719,0.096089,-10.268287,-0.095991,-12.13043,2.31063,2.505052,-12.327329,-2.504301,-11.70116,2.396054,-19.903305,0.680296,20.016934,-3.765617,11.077014,-96.625191,-131.397438,97.784834,-145.202442,93.057386,-43.283311,11.598358,44.326304,-13.865414,25.339968,-31.119411,-3.398968,31.200067,-11.647134,6.343457,-62.09505,-140.050132,62.56026,-145.750667,83.504104,400.0,-44.401296,1,350.0,-37.738863,1,5.860037,0.0,1,0.0,0.0,0,84.508733,0.0,1,0.0,0.0,0,63.056782,0.0,1,155.0,3.276769,1,0.0,0.0,0,0.0,0.0,0
2020-10-21 10:00:00,noise_5pct,5.0,1048.551563,1178.778103,1863.774723,4091.104389,1188.08758,1209.444357,1739.212275,4136.744212,4145.813229,54.70884,2.544201,-1.471473,-1.047379,38.88653,-82.837714,1,55.916667,58.5,32.7835,36.214,51.87975,661.711484,38.88653,400.0,0.0,594.316627,267.871997,2183.026592,0.0,0.0,148.768812,38.88653,400.0,0.0,78.961429,5.026475,393.820624,0.0,1065.46387,512.942671,0.0,0.0,0.0,377.335441,0.0,303.143525,0.0,1193.421637,0.0,0.0,0.0,0.0,138.019757,262.845522,1486.062443,0.0,1886.927722,10,2,10,0,1.05,6.704206,-51.537937,2.718308,1.0428,4.526964,-116.628367,-43.755933,1.05,0.225914,-137.730915,4.911744,1.0437,0.182649,73.67371,-55.543999,1.05,1.905707,-217.767362,7.662943,1.0422,2.183346,-207.304066,-39.387703,1.05,-8.111773,-45.989104,9.211278,1.050848,-8.041863,-74.449143,-15.303435,1.0347,0.0,23.714571,-102.705006,1.05,0.763816,-0.0,1.231223,1.050717,0.626306,-0.0,-0.0,1.050817,7.507595,-0.0,-0.0,-0.917893,-2.738576,0.918251,-2.11497,1.571869,-6.135565,-20.048781,6.151631,3.105952,4.052694,3.37953,-10.013793,-3.378299,-7.077511,2.013084,-6.213629,-9.536306,6.218129,-12.825486,2.714925,5.166251,-12.650054,-5.163056,-11.358891,2.60273,-19.22915,2.093506,19.338196,-5.178263,10.924971,-107.376151,-128.673314,108.824144,-144.033396,96.362173,-49.610445,14.852857,50.999796,-15.780387,29.177349,-29.37733,-3.663321,29.449197,-11.449185,6.018382,-58.744544,-140.968344,59.159815,-145.560071,82.653714,400.0,-44.633848,1,295.942671,-35.868716,1,5.026475,0.0,1,0.0,0.0,0,80.524919,0.0,1,0.0,0.0,0,84.986957,0.0,1,155.0,1.638774,1,0.0,0.0,0,0.0,0.0,0
2020-10-21 11:00:00,noise_5pct,5.0,1210.775682,1275.379925,1707.133364,4193.288971,1209.240475,1214.379034,1778.432458,4202.051967,4252.189568,58.900597,1.174344,-2.513328,1.377247,39.191756,-68.691623,1,56.333333,59.416667,33.36675,36.3625,53.052,909.133376,39.191756,400.0,0.0,578.004871,236.484253,2089.37531,0.0,0.0,307.532485,39.191756,400.0,0.0,78.808558,6.658183,398.573156,0.0,1230.764139,601.600891,0.0,0.0,0.0,383.275729,0.0,307.142883,0.0,1292.019502,0.0,0.0,0.0,0.0,115.920584,229.82607,1383.659271,0.0,1729.405926,11,2,10,0,1.05,6.355251,-65.967485,4.355855,1.0428,4.212202,-134.672242,-38.145303,1.05,0.288054,-149.018075,6.646676,1.0437,0.221233,70.086537,-52.016105,1.05,2.600971,-199.465056,4.572956,1.0422,2.77708,-189.88115,-40.257646,1.05,-8.947657,-53.104197,20.016138,1.049274,-8.69033,-80.550311,-16.557564,1.0347,0.0,5.585108,-91.632636,1.05,1.298324,62.0,-1.748391,1.05071,0.767943,-0.0,-0.0,1.050902,7.653075,-0.0,-0.0,-2.760196,-1.225002,2.763648,-3.609415,2.475696,-7.087823,-19.918395,7.104784,2.982283,4.086575,13.427887,-11.302873,-13.410843,-5.67131,3.343186,2.406203,-10.528095,-2.405524,-11.866388,2.306239,-1.028956,-11.888115,1.029083,-12.14537,2.321693,-30.451696,2.425057,30.720058,-4.903415,16.937377,-99.678203,-130.160498,100.917333,-145.230102,94.150728,-40.242635,11.89201,41.16329,-14.61232,23.893263,-30.20815,-3.537491,30.284145,-11.543824,6.173278,-64.198163,-139.591322,64.696886,-145.27071,83.826361,400.0,-44.399765,1,350.0,-36.082095,1,6.658183,0.0,1,0.0,0.0,0,82.451411,0.0,1,0.0,0.0,0,47.554331,0.0,1,155.0,6.522476,1,0.0,0.0,0,0.0,0.0,0
2020-10-21 12:00:00,noise_5pct,5.0,1202.815781,1252.591326,1801.158583,4256.565691,1230.745918,1224.248387,1811.341348,4266.335653,4316.605287,60.039601,-0.92773,-1.283999,2.246532,36.139,-69.459272,1,59.083333,63.25,33.96175,36.65925,54.034,882.882271,36.139,400.0,0.0,593.662338,280.180208,2123.74147,0.0,0.0,309.943357,36.139,400.0,0.0,79.456587,22.016195,373.04371,0.0,1220.598849,572.938914,0.0,0.0,0.0,388.892996,0.0,308.092257,0.0,1269.924167,0.0,0.0,0.0,0.0,125.312755,258.164013,1442.605503,0.0,1826.082271,12,2,10,0,1.05,6.406013,-69.864293,5.257596,1.0428,4.228303,-133.786878,-37.794917,1.05,0.380346,-146.355408,6.425472,1.0437,0.27771,72.47958,-52.699111,1.05,2.470656,-210.451161,4.763768,1.0422,2.52899,-200.339393,-36.621313,1.05,-8.884877,-52.755078,19.152519,1.049666,-8.583387,-79.111031,-16.261712,1.0347,0.0,6.832574,-92.249466,1.05,1.25417,62.0,-1.313195,1.050683,0.834296,-0.0,-0.0,1.050876,7.586165,-0.0,-0.0,-3.31714,-1.332926,3.321786,-3.49872,2.626386,-8.481526,-19.726389,8.500106,2.80242,4.150471,10.605764,-10.906925,-10.595055,-6.113703,2.897764,-0.26506,-10.227274,0.265172,-12.171245,2.318883,2.511591,-12.328131,-2.510836,-11.700327,2.396452,-35.505603,3.170913,35.872174,-5.259876,19.766032,-105.548168,-128.932507,106.944021,-144.681483,95.939887,-41.073158,13.362763,42.050645,-15.851363,24.636297,-39.748934,-2.06064,39.880626,-12.599847,7.966416,-63.168711,-139.869747,63.650938,-145.387799,83.616991,400.0,-43.748539,1,350.0,-35.735522,1,22.016195,0.0,1,0.0,0.0,0,107.818398,0.0,1,0.0,0.0,0,42.291254,0.0,1,155.0,5.493675,1,0.0,0.0,0,0.0,0.0,0
2020-10-21 13:00:00,noise_5pct,5.0,1163.210872,1302.197256,1856.10493,4321.513059,1246.258041,1230.977491,1838.38975,4315.625282,4383.815735,62.302676,-1.009512,-2.231322,3.305031,37.263076,-72.884778,1,63.0,67.583333,34.38925,36.85975,54.83775,845.706356,37.263076,400.0,0.0,621.593967,408.376331,2070.876004,0.0,0.0,226.233456,37.263076,400.0,0.0,79.00746,79.825632,359.305033,0.0,1181.634657,619.4729,0.0,0.0,0.0,399.48608,0.0,301.32995,0.0,1320.28893,0.0,0.0,0.0,0.0,143.100428,328.550699,1410.241022,0.0,1881.892148,13,2,10,0,1.05,7.299133,-73.712815,7.624543,1.0428,4.917572,-129.381701,-36.557518,1.05,0.419848,-152.151469,7.170998,1.0437,0.340952,59.176677,-50.510927,1.05,4.187323,-216.871208,0.734543,1.0422,3.702679,-206.450969,-33.148664,1.05,-8.701687,-51.018021,17.522849,1.048817,-8.514596,-82.244037,-16.905719,1.0347,0.0,11.095409,-94.924563,1.05,0.869694,-0.0,6.027043,1.050688,0.888078,-0.0,-0.0,1.050761,7.93562,-0.0,-0.0,-1.901847,-1.154032,1.903841,-3.683862,2.259275,-10.041952,-19.509751,10.06278,2.602644,4.241317,-0.599234,-9.43885,0.59934,-7.660315,1.801496,-11.518521,-8.895527,11.533522,-13.380205,3.364761,14.823552,-13.763474,-14.797283,-10.060869,3.852947,-25.953729,1.231619,26.148807,-3.968822,14.446907,-108.859066,-128.265184,110.347763,-144.321375,96.966945,-45.084447,15.324511,46.268568,-17.014458,27.051704,-73.818114,3.693839,74.273776,-15.906558,14.468184,-64.986761,-139.358831,65.498558,-145.053147,83.947624,400.0,-40.744312,1,350.0,-34.837455,1,79.825632,0.0,1,0.0,0.0,0,203.941931,0.0,1,0.0,0.0,0,40.583668,0.0,1,155.0,8.020949,1,0.0,0.0,0,0.0,0.0,0
